event_id,round,player1_user_id,player1_army,player1_game_primary_points,player1_game_number,player1_game_points,player1_game_result,player1_game_result_cat,player1_game_margin_of_victory,player2_user_id,player2_army,player2_game_primary_points,player2_game_number,player2_game_points,player2_game_result,player2_game_result_cat,player2_game_margin_of_victory
lgsUx8LcDT,1,gm1Op50Ewa,Talons of the Emperor,0.0,1.0,1.0,0.0,loss,-17.0,kY6scOpXMZ,Heretic Astartes,6.0,1.0,18.0,2.0,win,17.0
lgsUx8LcDT,1,Dtm70IU3Eq,Craftworld,0.0,1.0,0.0,0.0,loss,-18.0,vS2D35e1Fp,T'au Empire,6.0,1.0,18.0,2.0,win,18.0
lgsUx8LcDT,1,cPC7gy3UOA,Veteran Guardsmen,0.0,1.0,5.0,0.0,loss,-9.0,xd6i3me0n1,Death Guard,4.0,1.0,14.0,2.0,win,9.0
lgsUx8LcDT,1,2Pw6vu6vTN,Veteran Guardsmen,1.0,1.0,9.0,0.0,loss,-7.0,FcO58qVVJv,Space Marine,4.0,1.0,16.0,2.0,win,7.0
lgsUx8LcDT,1,bVM0GNee98,Veteran Guardsmen,6.0,1.0,18.0,2.0,win,9.0,guS5zYyVkF,Death Guard,4.0,1.0,9.0,0.0,loss,-9.0
lgsUx8LcDT,2,gm1Op50Ewa,Talons of the Emperor,0.0,2.0,0.0,0.0,loss,-18.0,Dtm70IU3Eq,Craftworld,6.0,2.0,18.0,2.0,win,18.0
lgsUx8LcDT,2,xd6i3me0n1,Death Guard,3.0,2.0,15.0,2.0,win,8.0,guS5zYyVkF,Death Guard,2.0,2.0,7.0,0.0,loss,-8.0
lgsUx8LcDT,2,2Pw6vu6vTN,Veteran Guardsmen,5.0,2.0,16.0,2.0,win,9.0,cPC7gy3UOA,Veteran Guardsmen,2.0,2.0,7.0,0.0,loss,-9.0
lgsUx8LcDT,2,vS2D35e1Fp,T'au Empire,1.0,2.0,4.0,0.0,loss,-12.0,kY6scOpXMZ,Heretic Astartes,6.0,2.0,16.0,2.0,win,12.0
lgsUx8LcDT,2,bVM0GNee98,Veteran Guardsmen,6.0,2.0,18.0,2.0,win,16.0,FcO58qVVJv,Space Marine,1.0,2.0,2.0,0.0,loss,-16.0
lgsUx8LcDT,3,2Pw6vu6vTN,Veteran Guardsmen,6.0,3.0,18.0,2.0,win,18.0,Dtm70IU3Eq,Craftworld,0.0,3.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,3,bVM0GNee98,Veteran Guardsmen,6.0,3.0,18.0,2.0,win,18.0,kY6scOpXMZ,Heretic Astartes,0.0,3.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,3,xd6i3me0n1,Death Guard,4.0,3.0,16.0,2.0,win,14.0,vS2D35e1Fp,T'au Empire,2.0,3.0,2.0,0.0,loss,-14.0
lgsUx8LcDT,3,FcO58qVVJv,Space Marine,3.0,3.0,4.0,0.0,loss,-13.0,guS5zYyVkF,Death Guard,6.0,3.0,17.0,2.0,win,13.0
lgsUx8LcDT,3,cPC7gy3UOA,Veteran Guardsmen,6.0,3.0,18.0,2.0,win,2.0,gm1Op50Ewa,Talons of the Emperor,6.0,3.0,16.0,0.0,loss,-2.0
lgsUx8LcDT,4,FcO58qVVJv,Space Marine,6.0,4.0,18.0,2.0,win,18.0,gm1Op50Ewa,Talons of the Emperor,0.0,4.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,4,bVM0GNee98,Veteran Guardsmen,5.0,4.0,14.0,2.0,win,10.0,xd6i3me0n1,Death Guard,1.0,4.0,4.0,0.0,loss,-10.0
lgsUx8LcDT,4,2Pw6vu6vTN,Veteran Guardsmen,0.0,4.0,4.0,0.0,loss,-7.0,kY6scOpXMZ,Heretic Astartes,5.0,4.0,11.0,2.0,win,7.0
lgsUx8LcDT,4,guS5zYyVkF,Death Guard,6.0,4.0,11.0,2.0,win,5.0,vS2D35e1Fp,T'au Empire,2.0,4.0,6.0,0.0,loss,-5.0
lgsUx8LcDT,4,cPC7gy3UOA,Veteran Guardsmen,6.0,4.0,18.0,2.0,win,18.0,Dtm70IU3Eq,Craftworld,0.0,4.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,5,guS5zYyVkF,Death Guard,3.0,5.0,9.0,2.0,win,6.0,2Pw6vu6vTN,Veteran Guardsmen,2.0,5.0,3.0,0.0,loss,-6.0
lgsUx8LcDT,5,bVM0GNee98,Veteran Guardsmen,6.0,5.0,18.0,2.0,win,18.0,cPC7gy3UOA,Veteran Guardsmen,0.0,5.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,5,vS2D35e1Fp,T'au Empire,0.0,5.0,0.0,0.0,loss,-18.0,gm1Op50Ewa,Talons of the Emperor,6.0,5.0,18.0,2.0,win,18.0
lgsUx8LcDT,5,kY6scOpXMZ,Heretic Astartes,3.0,5.0,7.0,0.0,loss,-10.0,xd6i3me0n1,Death Guard,5.0,5.0,17.0,2.0,win,10.0
lgsUx8LcDT,5,FcO58qVVJv,Space Marine,6.0,5.0,18.0,2.0,win,18.0,Dtm70IU3Eq,Craftworld,0.0,5.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,6,guS5zYyVkF,Death Guard,3.0,6.0,5.0,2.0,win,3.0,gm1Op50Ewa,Talons of the Emperor,0.0,6.0,2.0,0.0,loss,-3.0
lgsUx8LcDT,6,xd6i3me0n1,Death Guard,6.0,6.0,9.0,2.0,win,3.0,FcO58qVVJv,Space Marine,3.0,6.0,6.0,0.0,loss,-3.0
lgsUx8LcDT,6,bVM0GNee98,Veteran Guardsmen,6.0,6.0,18.0,2.0,win,18.0,2Pw6vu6vTN,Veteran Guardsmen,0.0,6.0,0.0,0.0,loss,-18.0
lgsUx8LcDT,6,cPC7gy3UOA,Veteran Guardsmen,0.0,6.0,0.0,0.0,loss,0.0,vS2D35e1Fp,T'au Empire,0.0,6.0,0.0,0.0,loss,0.0
lgsUx8LcDT,6,kY6scOpXMZ,Heretic Astartes,6.0,6.0,18.0,2.0,win,18.0,Dtm70IU3Eq,Craftworld,0.0,6.0,0.0,0.0,loss,-18.0
UmEUkuG9Ng,1,gSIj6jCXzF,Veteran Guardsmen,3.0,1.0,15.0,2.0,win,5.0,iTH61hr9wg,T'au Empire,4.0,1.0,10.0,0.0,loss,-5.0
UmEUkuG9Ng,1,9IGmBj1InD,Harlequins,1.0,1.0,7.0,0.0,loss,-10.0,QkBrNo68uZ,Adepta Sororitas,5.0,1.0,17.0,2.0,win,10.0
UmEUkuG9Ng,1,a1Hwnspxwb,Warp Coven,4.0,1.0,9.0,0.0,loss,-7.0,v95A3i35o7,Commorite,4.0,1.0,16.0,2.0,win,7.0
UmEUkuG9Ng,1,p4abT3oEPh,Veteran Guardsmen,3.0,1.0,9.0,0.0,loss,-2.0,4mgnws1BG8,Ork Kommandos,4.0,1.0,11.0,2.0,win,2.0
UmEUkuG9Ng,1,dAfGssdKYz,Veteran Guardsmen,3.0,1.0,12.0,1.0,tie,0.0,kAYptm2GZC,Death Guard,4.0,1.0,12.0,1.0,tie,0.0
UmEUkuG9Ng,2,4mgnws1BG8,Ork Kommandos,6.0,2.0,18.0,2.0,win,15.0,gSIj6jCXzF,Veteran Guardsmen,0.0,2.0,3.0,0.0,loss,-15.0
UmEUkuG9Ng,2,kAYptm2GZC,Death Guard,4.0,2.0,12.0,2.0,win,4.0,iTH61hr9wg,T'au Empire,2.0,2.0,8.0,0.0,loss,-4.0
UmEUkuG9Ng,2,QkBrNo68uZ,Adepta Sororitas,3.0,2.0,7.0,0.0,loss,-10.0,v95A3i35o7,Commorite,5.0,2.0,17.0,2.0,win,10.0
UmEUkuG9Ng,2,p4abT3oEPh,Veteran Guardsmen,1.0,2.0,5.0,0.0,loss,-9.0,9IGmBj1InD,Harlequins,6.0,2.0,14.0,2.0,win,9.0
UmEUkuG9Ng,2,dAfGssdKYz,Veteran Guardsmen,6.0,2.0,18.0,2.0,win,11.0,a1Hwnspxwb,Warp Coven,4.0,2.0,7.0,0.0,loss,-11.0
UmEUkuG9Ng,3,gSIj6jCXzF,Veteran Guardsmen,4.0,3.0,12.0,2.0,win,3.0,a1Hwnspxwb,Warp Coven,3.0,3.0,9.0,0.0,loss,-3.0
UmEUkuG9Ng,3,iTH61hr9wg,T'au Empire,0.0,3.0,1.0,0.0,loss,-17.0,p4abT3oEPh,Veteran Guardsmen,6.0,3.0,18.0,2.0,win,17.0
UmEUkuG9Ng,3,QkBrNo68uZ,Adepta Sororitas,4.0,3.0,14.0,2.0,win,9.0,4mgnws1BG8,Ork Kommandos,3.0,3.0,5.0,0.0,loss,-9.0
UmEUkuG9Ng,3,dAfGssdKYz,Veteran Guardsmen,1.0,3.0,2.0,0.0,loss,-16.0,v95A3i35o7,Commorite,6.0,3.0,18.0,2.0,win,16.0
UmEUkuG9Ng,3,kAYptm2GZC,Death Guard,4.0,3.0,13.0,2.0,win,5.0,9IGmBj1InD,Harlequins,5.0,3.0,8.0,0.0,loss,-5.0
UmEUkuG9Ng,4,9IGmBj1InD,Harlequins,4.0,4.0,16.0,2.0,win,6.0,iTH61hr9wg,T'au Empire,4.0,4.0,10.0,0.0,loss,-6.0
UmEUkuG9Ng,4,v95A3i35o7,Commorite,3.0,4.0,9.0,2.0,win,1.0,kAYptm2GZC,Death Guard,5.0,4.0,8.0,0.0,loss,-1.0
UmEUkuG9Ng,4,QkBrNo68uZ,Adepta Sororitas,6.0,4.0,12.0,2.0,win,2.0,gSIj6jCXzF,Veteran Guardsmen,4.0,4.0,10.0,0.0,loss,-2.0
UmEUkuG9Ng,4,p4abT3oEPh,Veteran Guardsmen,6.0,4.0,15.0,2.0,win,11.0,a1Hwnspxwb,Warp Coven,1.0,4.0,4.0,0.0,loss,-11.0
UmEUkuG9Ng,4,4mgnws1BG8,Ork Kommandos,5.0,4.0,9.0,2.0,win,1.0,dAfGssdKYz,Veteran Guardsmen,3.0,4.0,8.0,0.0,loss,-1.0
UmEUkuG9Ng,5,a1Hwnspxwb,Warp Coven,0.0,5.0,0.0,0.0,loss,0.0,iTH61hr9wg,T'au Empire,0.0,5.0,0.0,0.0,loss,0.0
UmEUkuG9Ng,5,p4abT3oEPh,Veteran Guardsmen,0.0,5.0,0.0,0.0,loss,0.0,gSIj6jCXzF,Veteran Guardsmen,0.0,5.0,0.0,0.0,loss,0.0
UmEUkuG9Ng,5,QkBrNo68uZ,Adepta Sororitas,6.0,5.0,18.0,2.0,win,18.0,kAYptm2GZC,Death Guard,0.0,5.0,0.0,0.0,loss,-18.0
UmEUkuG9Ng,5,9IGmBj1InD,Harlequins,6.0,5.0,18.0,2.0,win,18.0,dAfGssdKYz,Veteran Guardsmen,0.0,5.0,0.0,0.0,loss,-18.0
UmEUkuG9Ng,5,v95A3i35o7,Commorite,4.0,5.0,10.0,2.0,win,4.0,4mgnws1BG8,Ork Kommandos,3.0,5.0,6.0,0.0,loss,-4.0
UmEUkuG9Ng,6,v95A3i35o7,Commorite,1.0,6.0,5.0,0.0,loss,-10.0,9IGmBj1InD,Harlequins,5.0,6.0,15.0,2.0,win,10.0
UmEUkuG9Ng,6,gSIj6jCXzF,Veteran Guardsmen,2.0,6.0,8.0,0.0,loss,-5.0,kAYptm2GZC,Death Guard,5.0,6.0,13.0,2.0,win,5.0
UmEUkuG9Ng,6,dAfGssdKYz,Veteran Guardsmen,0.0,6.0,0.0,0.0,loss,0.0,iTH61hr9wg,T'au Empire,0.0,6.0,0.0,0.0,loss,0.0
UmEUkuG9Ng,6,4mgnws1BG8,Ork Kommandos,6.0,6.0,18.0,2.0,win,18.0,a1Hwnspxwb,Warp Coven,0.0,6.0,0.0,0.0,loss,-18.0
UmEUkuG9Ng,6,QkBrNo68uZ,Adepta Sororitas,6.0,6.0,18.0,2.0,win,18.0,p4abT3oEPh,Veteran Guardsmen,0.0,6.0,0.0,0.0,loss,-18.0
u0GkR3PqDO,1,R8H4JMLF69,Warp Coven,0.0,1.0,0.0,0.0,loss,0.0,,,,,,,,
u0GkR3PqDO,1,MOtvWMF1Fi,Hive Fleet,0.0,1.0,0.0,0.0,loss,0.0,,,,,,,,
u0GkR3PqDO,1,LNzQ2IC5ja,Traitor Space Marine,4.0,1.0,11.0,0.0,loss,-1.0,CkN4GQfA8H,Heretic Astartes,4.0,1.0,12.0,2.0,win,1.0
u0GkR3PqDO,1,GcJlQA2ktQ,Drukhari,2.0,1.0,10.0,0.0,loss,-2.0,4vhcGcHGDc,Novitiates,3.0,1.0,12.0,2.0,win,2.0
u0GkR3PqDO,1,8pqsISZOhf,Ork Kommandos,5.0,1.0,17.0,2.0,win,9.0,GDFIoGudXl,Cadre Mercenary,2.0,1.0,8.0,0.0,loss,-9.0
u0GkR3PqDO,1,ok4Atj3SzC,Tomb World,3.0,1.0,11.0,0.0,loss,-5.0,QOin956sj5,Veteran Guardsmen,6.0,1.0,16.0,2.0,win,5.0
u0GkR3PqDO,1,rbymi0zYKA,Warp Coven,4.0,1.0,15.0,2.0,win,3.0,J93UYJ46T2,Talons of the Emperor,4.0,1.0,12.0,0.0,loss,-3.0
u0GkR3PqDO,1,RjlaQggGr1,Novitiates,4.0,1.0,12.0,0.0,loss,-2.0,bh2EtNanBv,Veteran Guardsmen,4.0,1.0,14.0,2.0,win,2.0
u0GkR3PqDO,1,680LQ5MngK,Commorite,4.0,1.0,10.0,0.0,loss,-3.0,v98VE01hcS,Space Marine,4.0,1.0,13.0,2.0,win,3.0
u0GkR3PqDO,1,J16XXwSAUN,Veteran Guardsmen,0.0,1.0,6.0,0.0,loss,-11.0,NEF3L5CRB9,Imperial Guard,6.0,1.0,17.0,2.0,win,11.0
u0GkR3PqDO,2,LNzQ2IC5ja,Traitor Space Marine,5.0,2.0,17.0,2.0,win,15.0,ok4Atj3SzC,Tomb World,1.0,2.0,2.0,0.0,loss,-15.0
u0GkR3PqDO,2,680LQ5MngK,Commorite,5.0,2.0,17.0,2.0,win,11.0,GcJlQA2ktQ,Drukhari,0.0,2.0,6.0,0.0,loss,-11.0
u0GkR3PqDO,2,NEF3L5CRB9,Imperial Guard,1.0,2.0,2.0,0.0,loss,-16.0,8pqsISZOhf,Ork Kommandos,6.0,2.0,18.0,2.0,win,16.0
u0GkR3PqDO,2,bh2EtNanBv,Veteran Guardsmen,6.0,2.0,18.0,2.0,win,15.0,v98VE01hcS,Space Marine,3.0,2.0,3.0,0.0,loss,-15.0
u0GkR3PqDO,2,QOin956sj5,Veteran Guardsmen,0.0,2.0,2.0,0.0,loss,-16.0,rbymi0zYKA,Warp Coven,6.0,2.0,18.0,2.0,win,16.0
u0GkR3PqDO,2,RjlaQggGr1,Novitiates,6.0,2.0,18.0,2.0,win,15.0,J93UYJ46T2,Talons of the Emperor,1.0,2.0,3.0,0.0,loss,-15.0
u0GkR3PqDO,2,GDFIoGudXl,Cadre Mercenary,2.0,2.0,4.0,0.0,loss,-12.0,J16XXwSAUN,Veteran Guardsmen,5.0,2.0,16.0,2.0,win,12.0
u0GkR3PqDO,2,CkN4GQfA8H,Heretic Astartes,3.0,2.0,11.0,0.0,loss,-4.0,4vhcGcHGDc,Novitiates,5.0,2.0,15.0,2.0,win,4.0
u0GkR3PqDO,3,RjlaQggGr1,Novitiates,6.0,3.0,18.0,2.0,win,17.0,LNzQ2IC5ja,Traitor Space Marine,0.0,3.0,1.0,0.0,loss,-17.0
u0GkR3PqDO,3,GcJlQA2ktQ,Drukhari,0.0,3.0,1.0,0.0,loss,-13.0,J93UYJ46T2,Talons of the Emperor,6.0,3.0,14.0,2.0,win,13.0
u0GkR3PqDO,3,8pqsISZOhf,Ork Kommandos,5.0,3.0,9.0,0.0,loss,-8.0,rbymi0zYKA,Warp Coven,5.0,3.0,17.0,2.0,win,8.0
u0GkR3PqDO,3,ok4Atj3SzC,Tomb World,2.0,3.0,12.0,2.0,win,5.0,GDFIoGudXl,Cadre Mercenary,3.0,3.0,7.0,0.0,loss,-5.0
u0GkR3PqDO,3,J16XXwSAUN,Veteran Guardsmen,2.0,3.0,6.0,0.0,loss,-6.0,QOin956sj5,Veteran Guardsmen,2.0,3.0,12.0,2.0,win,6.0
u0GkR3PqDO,3,bh2EtNanBv,Veteran Guardsmen,0.0,3.0,5.0,0.0,loss,-8.0,4vhcGcHGDc,Novitiates,4.0,3.0,13.0,2.0,win,8.0
u0GkR3PqDO,3,NEF3L5CRB9,Imperial Guard,5.0,3.0,17.0,2.0,win,15.0,v98VE01hcS,Space Marine,1.0,3.0,2.0,0.0,loss,-15.0
u0GkR3PqDO,3,680LQ5MngK,Commorite,6.0,3.0,18.0,2.0,win,16.0,CkN4GQfA8H,Heretic Astartes,1.0,3.0,2.0,0.0,loss,-16.0
u0GkR3PqDO,4,J93UYJ46T2,Talons of the Emperor,0.0,4.0,10.0,2.0,win,2.0,LNzQ2IC5ja,Traitor Space Marine,0.0,4.0,8.0,0.0,loss,-2.0
u0GkR3PqDO,4,GDFIoGudXl,Cadre Mercenary,2.0,4.0,7.0,0.0,loss,-7.0,GcJlQA2ktQ,Drukhari,4.0,4.0,14.0,2.0,win,7.0
u0GkR3PqDO,4,8pqsISZOhf,Ork Kommandos,4.0,4.0,10.0,1.0,tie,0.0,bh2EtNanBv,Veteran Guardsmen,4.0,4.0,10.0,1.0,tie,0.0
u0GkR3PqDO,4,ok4Atj3SzC,Tomb World,0.0,4.0,5.0,0.0,loss,-5.0,v98VE01hcS,Space Marine,0.0,4.0,10.0,2.0,win,5.0
u0GkR3PqDO,4,rbymi0zYKA,Warp Coven,0.0,4.0,12.0,2.0,win,4.0,4vhcGcHGDc,Novitiates,0.0,4.0,8.0,0.0,loss,-4.0
u0GkR3PqDO,4,RjlaQggGr1,Novitiates,6.0,4.0,11.0,1.0,tie,0.0,680LQ5MngK,Commorite,3.0,4.0,11.0,1.0,tie,0.0
u0GkR3PqDO,4,J16XXwSAUN,Veteran Guardsmen,4.0,4.0,7.0,0.0,loss,-2.0,CkN4GQfA8H,Heretic Astartes,2.0,4.0,9.0,2.0,win,2.0
u0GkR3PqDO,4,NEF3L5CRB9,Imperial Guard,3.0,4.0,13.0,2.0,win,9.0,QOin956sj5,Veteran Guardsmen,0.0,4.0,4.0,0.0,loss,-9.0
ZMHaGCX9hB,1,p76wS2KXUJ,Ork Kommandos,1.0,1.0,7.0,2.0,win,4.0,VzXcSmQhJ5,Grey Knights,1.0,1.0,3.0,0.0,loss,-4.0
ZMHaGCX9hB,1,6vgUl9VNby,Adepta Sororitas,5.0,1.0,8.0,0.0,loss,-8.0,NxwcZXN0N1,Brood Coven,6.0,1.0,16.0,2.0,win,8.0
ZMHaGCX9hB,1,oqR4qLL9Ja,Tomb World,2.0,1.0,8.0,0.0,loss,-2.0,HCXFvriHeA,Greenskin,3.0,1.0,10.0,2.0,win,2.0
ZMHaGCX9hB,2,oqR4qLL9Ja,Tomb World,2.0,2.0,4.0,0.0,loss,-13.0,VzXcSmQhJ5,Grey Knights,5.0,2.0,17.0,2.0,win,13.0
ZMHaGCX9hB,2,p76wS2KXUJ,Ork Kommandos,2.0,2.0,10.0,0.0,loss,-1.0,6vgUl9VNby,Adepta Sororitas,5.0,2.0,11.0,2.0,win,1.0
ZMHaGCX9hB,2,NxwcZXN0N1,Brood Coven,4.0,2.0,16.0,2.0,win,8.0,HCXFvriHeA,Greenskin,4.0,2.0,8.0,0.0,loss,-8.0
ZMHaGCX9hB,3,NxwcZXN0N1,Brood Coven,4.0,3.0,15.0,2.0,win,12.0,VzXcSmQhJ5,Grey Knights,1.0,3.0,3.0,0.0,loss,-12.0
ZMHaGCX9hB,3,p76wS2KXUJ,Ork Kommandos,4.0,3.0,16.0,2.0,win,12.0,oqR4qLL9Ja,Tomb World,2.0,3.0,4.0,0.0,loss,-12.0
ZMHaGCX9hB,3,6vgUl9VNby,Adepta Sororitas,5.0,3.0,11.0,2.0,win,2.0,HCXFvriHeA,Greenskin,2.0,3.0,9.0,0.0,loss,-2.0
V9EAX5zfo0,1,puCdlgYIoQ,Death Guard,4.0,1.0,13.0,2.0,win,8.0,fgNIFo5cDH,Intercession Squad,3.0,1.0,5.0,0.0,loss,-8.0
V9EAX5zfo0,1,tpY05Vwl8d,Ork Kommandos,2.0,1.0,11.0,2.0,win,5.0,h0BnjbdKeJ,Hive Fleet,2.0,1.0,6.0,0.0,loss,-5.0
V9EAX5zfo0,1,qQWasSToR3,Drukhari,1.0,1.0,8.0,0.0,loss,-3.0,mYb5o8vi2x,Traitor Space Marine,4.0,1.0,11.0,2.0,win,3.0
V9EAX5zfo0,1,59Vlve4XBj,Necrons,4.0,1.0,10.0,2.0,win,3.0,b8GKfPHK2T,Adeptus Mechanicus,0.0,1.0,7.0,0.0,loss,-3.0
V9EAX5zfo0,1,78xKeaJeDq,Greenskin,2.0,1.0,3.0,0.0,loss,-6.0,IbGFN1pBgK,Ork Kommandos,3.0,1.0,9.0,2.0,win,6.0
V9EAX5zfo0,1,G1XFgSxK6U,Tyranids,0.0,1.0,0.0,0.0,loss,-18.0,XQWqAGgDQt,Drukhari,6.0,1.0,18.0,2.0,win,18.0
V9EAX5zfo0,1,jthmiDhIG8,Veteran Guardsmen,4.0,1.0,14.0,0.0,loss,-2.0,U44EDGJQ98,Heretic Astartes,4.0,1.0,16.0,2.0,win,2.0
V9EAX5zfo0,2,b8GKfPHK2T,Adeptus Mechanicus,3.0,2.0,13.0,2.0,win,3.0,G1XFgSxK6U,Tyranids,1.0,2.0,10.0,0.0,loss,-3.0
V9EAX5zfo0,2,fgNIFo5cDH,Intercession Squad,3.0,2.0,10.0,0.0,loss,-5.0,h0BnjbdKeJ,Hive Fleet,6.0,2.0,15.0,2.0,win,5.0
V9EAX5zfo0,2,78xKeaJeDq,Greenskin,3.0,2.0,11.0,0.0,loss,-3.0,qQWasSToR3,Drukhari,5.0,2.0,14.0,2.0,win,3.0
V9EAX5zfo0,2,mYb5o8vi2x,Traitor Space Marine,0.0,2.0,4.0,0.0,loss,-7.0,59Vlve4XBj,Necrons,3.0,2.0,11.0,2.0,win,7.0
V9EAX5zfo0,2,IbGFN1pBgK,Ork Kommandos,4.0,2.0,12.0,1.0,tie,0.0,tpY05Vwl8d,Ork Kommandos,4.0,2.0,12.0,1.0,tie,0.0
V9EAX5zfo0,2,U44EDGJQ98,Heretic Astartes,1.0,2.0,9.0,0.0,loss,-7.0,puCdlgYIoQ,Death Guard,5.0,2.0,16.0,2.0,win,7.0
V9EAX5zfo0,2,XQWqAGgDQt,Drukhari,6.0,2.0,15.0,2.0,win,2.0,jthmiDhIG8,Veteran Guardsmen,5.0,2.0,13.0,0.0,loss,-2.0
V9EAX5zfo0,3,tpY05Vwl8d,Ork Kommandos,3.0,3.0,7.0,0.0,loss,-4.0,qQWasSToR3,Drukhari,1.0,3.0,11.0,2.0,win,4.0
V9EAX5zfo0,3,jthmiDhIG8,Veteran Guardsmen,6.0,3.0,18.0,2.0,win,15.0,fgNIFo5cDH,Intercession Squad,1.0,3.0,3.0,0.0,loss,-15.0
V9EAX5zfo0,3,h0BnjbdKeJ,Hive Fleet,5.0,3.0,9.0,0.0,loss,-2.0,U44EDGJQ98,Heretic Astartes,3.0,3.0,11.0,2.0,win,2.0
V9EAX5zfo0,3,puCdlgYIoQ,Death Guard,4.0,3.0,8.0,1.0,tie,0.0,XQWqAGgDQt,Drukhari,4.0,3.0,8.0,1.0,tie,0.0
V9EAX5zfo0,3,78xKeaJeDq,Greenskin,4.0,3.0,16.0,2.0,win,10.0,G1XFgSxK6U,Tyranids,2.0,3.0,6.0,0.0,loss,-10.0
V9EAX5zfo0,3,mYb5o8vi2x,Traitor Space Marine,4.0,3.0,7.0,0.0,loss,-6.0,b8GKfPHK2T,Adeptus Mechanicus,2.0,3.0,13.0,2.0,win,6.0
V9EAX5zfo0,3,59Vlve4XBj,Necrons,2.0,3.0,6.0,0.0,loss,-5.0,IbGFN1pBgK,Ork Kommandos,4.0,3.0,11.0,2.0,win,5.0
V9EAX5zfo0,4,U44EDGJQ98,Heretic Astartes,5.0,4.0,14.0,2.0,win,2.0,qQWasSToR3,Drukhari,3.0,4.0,12.0,0.0,loss,-2.0
V9EAX5zfo0,4,jthmiDhIG8,Veteran Guardsmen,4.0,4.0,16.0,2.0,win,11.0,h0BnjbdKeJ,Hive Fleet,2.0,4.0,5.0,0.0,loss,-11.0
V9EAX5zfo0,4,78xKeaJeDq,Greenskin,4.0,4.0,10.0,0.0,loss,-4.0,mYb5o8vi2x,Traitor Space Marine,5.0,4.0,14.0,2.0,win,4.0
V9EAX5zfo0,4,b8GKfPHK2T,Adeptus Mechanicus,5.0,4.0,13.0,2.0,win,9.0,tpY05Vwl8d,Ork Kommandos,1.0,4.0,4.0,0.0,loss,-9.0
V9EAX5zfo0,4,XQWqAGgDQt,Drukhari,5.0,4.0,12.0,2.0,win,2.0,59Vlve4XBj,Necrons,3.0,4.0,10.0,0.0,loss,-2.0
V9EAX5zfo0,4,fgNIFo5cDH,Intercession Squad,6.0,4.0,18.0,2.0,win,18.0,G1XFgSxK6U,Tyranids,0.0,4.0,0.0,0.0,loss,-18.0
V9EAX5zfo0,4,puCdlgYIoQ,Death Guard,4.0,4.0,13.0,2.0,win,3.0,IbGFN1pBgK,Ork Kommandos,4.0,4.0,10.0,0.0,loss,-3.0
rHmHDC7VjX,1,80JMMADKA9,Commorite,2.0,1.0,8.0,2.0,win,3.0,ISYf8u4qCh,Ecclesiarchy,0.0,1.0,5.0,0.0,loss,-3.0
rHmHDC7VjX,1,B2AK93JFVF,Space Marine,2.0,1.0,7.0,0.0,loss,-5.0,sqZiqv9wDW,Imperial Guard,6.0,1.0,12.0,2.0,win,5.0
rHmHDC7VjX,1,OcluNW0oCT,Traitor Space Marine,2.0,1.0,14.0,2.0,win,13.0,FAPKVALRTK,Grey Knights,0.0,1.0,1.0,0.0,loss,-13.0
rHmHDC7VjX,1,6icKLEBsVk,Cadre Mercenary,2.0,1.0,6.0,0.0,loss,-6.0,Fyedb9tvit,Imperial Guard,6.0,1.0,12.0,2.0,win,6.0
rHmHDC7VjX,1,J6KXDDRDYB,Hive Fleet,3.0,1.0,7.0,2.0,win,1.0,9HGX9UKVt9,Tomb World,1.0,1.0,6.0,0.0,loss,-1.0
rHmHDC7VjX,1,cr3uDszxYH,Greenskin,3.0,1.0,5.0,0.0,loss,-6.0,w7IMyOiUBG,Hive Fleet,3.0,1.0,11.0,2.0,win,6.0
rHmHDC7VjX,1,HKniGzQD7g,Commorite,1.0,1.0,6.0,0.0,loss,-5.0,0NREHVu9p7,Craftworld,5.0,1.0,11.0,2.0,win,5.0
rHmHDC7VjX,1,BsSqpVRkMq,Daemons,6.0,1.0,18.0,2.0,win,13.0,tIJPntpw09,Space Marine,2.0,1.0,5.0,0.0,loss,-13.0
rHmHDC7VjX,1,0PdqcaOArq,Traitor Space Marine,2.0,1.0,11.0,0.0,loss,-3.0,Sjhb2yH8y1,Greenskin,3.0,1.0,14.0,2.0,win,3.0
rHmHDC7VjX,1,NaMA4kQGDr,Grey Knights,6.0,1.0,15.0,2.0,win,13.0,FrpnoMBgXH,Death Guard,0.0,1.0,2.0,0.0,loss,-13.0
rHmHDC7VjX,1,ENtBNZUCQf,Brood Coven,2.0,1.0,5.0,0.0,loss,-7.0,4DMD2WJUBU,Hive Fleet,6.0,1.0,12.0,2.0,win,7.0
rHmHDC7VjX,2,tIJPntpw09,Space Marine,4.0,2.0,13.0,2.0,win,4.0,cr3uDszxYH,Greenskin,0.0,2.0,9.0,0.0,loss,-4.0
rHmHDC7VjX,2,FrpnoMBgXH,Death Guard,1.0,2.0,3.0,0.0,loss,-8.0,9HGX9UKVt9,Tomb World,5.0,2.0,11.0,2.0,win,8.0
